Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,PoolArea,PoolQC,Fence,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SalePriceOverMean
779,90,RH,60,8400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Duplex,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Slab,NA,NA,NA,NA,0,0,GasA,TA,Y,SBrkr,2020,0,4,2,TA,10,Typ,2,TA,Detchd,1977,2,630,TA,Y,0,0,NA,NA,10,2007,WD,Normal,144000,FALSE
780,90,RL,78,10530,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Duplex,SFoyer,6,5,1977,1977,Gable,CompShg,Plywood,CBlock,Gd,TA,Gd,GLQ,975,975,GasA,TA,Y,SBrkr,1004,0,2,1,TA,4,Typ,0,NA,Attchd,1977,2,504,TA,Y,0,0,NA,NA,5,2006,WD,Normal,135000,FALSE
781,20,RL,63,7875,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,PConc,Gd,Gd,No,Unf,0,1237,GasA,Gd,Y,SBrkr,1253,0,3,1,TA,6,Typ,1,TA,Attchd,1995,2,402,TA,Y,220,0,NA,NA,6,2007,WD,Normal,176000,FALSE
782,60,RL,65,7153,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,VinylSd,PConc,Gd,TA,No,ALQ,387,761,GasA,Ex,Y,SBrkr,810,793,3,1,Gd,7,Typ,0,NA,Attchd,1992,2,484,TA,Y,0,0,NA,NA,7,2006,WD,Normal,175900,FALSE
783,20,RL,67,16285,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,PConc,Gd,TA,No,Unf,0,1413,GasA,Ex,Y,SBrkr,1430,0,3,1,Gd,6,Typ,0,NA,Attchd,2001,2,605,TA,Y,0,0,NA,NA,6,2009,WD,Normal,187100,TRUE
784,85,RL,NA,9101,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,PConc,Gd,TA,Av,GLQ,1097,1097,GasA,Ex,Y,SBrkr,1110,0,1,1,Gd,4,Typ,1,TA,Attchd,1978,2,602,TA,Y,303,0,NA,NA,7,2009,WD,Normal,165500,FALSE
785,75,RM,35,6300,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,CBlock,TA,TA,No,Unf,0,742,GasA,Ex,Y,SBrkr,742,742,3,1,TA,9,Typ,1,Gd,NA,NA,0,0,NA,Y,0,0,NA,NA,6,2008,WD,Normal,128000,FALSE
786,20,RL,NA,9790,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkFace,CBlock,TA,TA,No,Rec,251,1372,GasA,TA,Y,SBrkr,1342,0,3,1,TA,7,Typ,1,Gd,Attchd,1967,2,457,TA,Y,0,0,NA,NA,9,2009,WD,Normal,161500,FALSE
787,50,RM,60,10800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,PConc,Fa,TA,No,LwQ,686,686,GasA,TA,Y,SBrkr,966,686,4,1,TA,7,Typ,0,NA,Detchd,1961,1,416,TA,Y,0,0,NA,NA,6,2010,WD,Normal,139000,FALSE
788,60,RL,76,10142,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,PConc,Gd,TA,No,GLQ,656,956,GasA,Ex,Y,SBrkr,956,1128,4,1,Gd,8,Typ,0,NA,BuiltIn,2004,2,618,TA,Y,0,0,NA,NA,1,2010,WD,Normal,233000,TRUE
789,20,RM,50,6000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,CBlock,TA,TA,No,Unf,0,901,GasA,Ex,Y,SBrkr,901,0,2,1,TA,4,Typ,0,NA,Detchd,1954,1,281,Fa,Y,0,0,NA,NA,8,2008,WD,Normal,107900,FALSE
790,60,RL,NA,12205,Pave,NA,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,CBlock,TA,Fa,Gd,LwQ,568,832,GasA,Gd,Y,SBrkr,976,1111,5,1,Gd,9,Typ,0,NA,Attchd,1966,2,444,TA,Y,133,0,NA,NA,7,2007,WD,Normal,187500,TRUE
791,120,RL,43,3182,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,PConc,Gd,TA,No,GLQ,16,1145,GasA,Ex,Y,SBrkr,1145,0,2,1,Gd,5,Typ,1,Gd,Attchd,2005,2,397,TA,Y,100,0,NA,NA,9,2009,WD,Normal,160200,FALSE
792,80,RL,NA,11333,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,PConc,Gd,TA,Av,ALQ,539,1029,GasA,TA,Y,SBrkr,1062,0,3,1,TA,5,Typ,2,TA,Attchd,1976,2,539,TA,Y,120,0,NA,NA,5,2007,WD,Normal,146800,FALSE
793,60,RL,92,9920,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,MetalSd,PConc,Gd,TA,Av,GLQ,862,1117,GasA,Ex,Y,SBrkr,1127,886,3,1,TA,8,Typ,1,TA,Attchd,1997,2,455,TA,Y,180,0,NA,NA,6,2007,WD,Normal,269790,TRUE
794,20,RL,76,9158,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,PConc,Gd,TA,Av,Unf,0,1496,GasA,Ex,Y,SBrkr,1496,0,3,1,Gd,7,Typ,0,NA,Attchd,2007,2,474,TA,Y,168,0,NA,NA,6,2007,New,Partial,225000,TRUE
795,60,RL,NA,10832,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,1Fam,2Story,7,5,1994,1996,Gable,CompShg,MetalSd,PConc,Gd,TA,No,Unf,0,712,GasA,Ex,Y,SBrkr,1086,809,3,1,Gd,7,Typ,1,TA,Attchd,1994,2,409,TA,Y,143,0,NA,NA,10,2008,WD,Normal,194500,TRUE
796,60,RL,70,8400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,1Fam,2Story,6,6,1980,1981,Gable,CompShg,HdBoard,CBlock,Gd,TA,No,Unf,0,650,GasA,TA,Y,SBrkr,888,676,3,1,TA,7,Typ,1,TA,Attchd,1980,2,476,TA,Y,0,0,NA,MnPrv,4,2010,WD,Normal,171000,FALSE
797,20,RL,71,8197,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,CBlock,TA,TA,No,Unf,0,660,GasA,Ex,Y,SBrkr,1285,0,3,1,TA,7,Typ,1,TA,Attchd,1977,2,528,TA,Y,138,0,NA,MnPrv,4,2007,WD,Normal,143500,FALSE
798,20,RL,57,7677,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,1Fam,1Story,5,5,1953,1953,Gable,CompShg,VinylSd,CBlock,TA,TA,No,BLQ,570,773,GasA,Gd,Y,SBrkr,773,0,2,1,TA,4,Typ,0,NA,Attchd,1953,1,240,TA,Y,0,0,NA,NA,4,2008,WD,Abnorml,110000,FALSE
799,60,RL,104,13518,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,PConc,Ex,TA,No,Unf,0,1926,GasA,Ex,Y,SBrkr,1966,1174,4,1,Ex,11,Typ,2,Gd,BuiltIn,2009,3,820,TA,Y,144,0,NA,NA,7,2009,New,Partial,485000,TRUE
800,50,RL,60,7200,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Feedr,1Fam,1.5Fin,5,7,1937,1950,Gable,CompShg,Wd Sdng,BrkTil,Gd,TA,No,ALQ,569,731,GasA,Ex,Y,SBrkr,981,787,3,1,Gd,7,Typ,2,TA,Detchd,1939,1,240,TA,Y,0,0,NA,MnPrv,6,2007,WD,Normal,175000,FALSE
801,60,RL,79,12798,Pave,NA,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,PConc,Gd,TA,Gd,GLQ,462,616,GasA,Gd,Y,SBrkr,616,1072,4,1,Gd,8,Typ,0,NA,Attchd,1997,2,603,TA,Y,403,0,NA,NA,5,2008,WD,Normal,200000,TRUE
802,30,RM,40,4800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,1Fam,1Story,4,7,1916,1990,Gable,CompShg,MetalSd,CBlock,TA,TA,No,LwQ,197,1196,GasA,Ex,Y,FuseA,1196,0,2,1,TA,5,Typ,0,NA,Detchd,1957,2,440,TA,Y,0,0,NA,NA,7,2007,WD,Normal,109900,FALSE
803,60,RL,63,8199,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,WdShing,PConc,Gd,TA,Av,GLQ,648,728,GasA,Ex,Y,SBrkr,728,728,3,1,Gd,7,Typ,1,Gd,Attchd,2005,2,410,TA,Y,36,0,NA,NA,10,2008,WD,Normal,189000,TRUE
804,60,RL,107,13891,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,PConc,Ex,TA,Gd,Unf,0,1734,GasA,Ex,Y,SBrkr,1734,1088,4,1,Ex,12,Typ,1,Gd,BuiltIn,2009,3,1020,TA,Y,52,0,NA,NA,1,2009,New,Partial,582933,TRUE
805,20,RL,75,9000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,CBlock,TA,TA,No,LwQ,812,936,GasA,TA,Y,SBrkr,1128,0,2,1,TA,5,Min1,0,NA,Attchd,1954,1,286,TA,Y,0,0,NA,GdWo,6,2006,WD,Family,118000,FALSE
806,20,RL,91,12274,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,PConc,Gd,TA,No,Unf,0,1417,GasA,Ex,Y,SBrkr,1428,0,3,1,Ex,6,Typ,0,NA,Attchd,2008,2,554,TA,Y,0,0,NA,NA,7,2008,New,Partial,227680,TRUE
807,80,RL,75,9750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,1Fam,SLvl,5,5,1967,1967,Gable,CompShg,VinylSd,PConc,TA,TA,Av,ALQ,400,980,GasA,Gd,Y,SBrkr,980,0,3,1,TA,6,Typ,0,NA,Attchd,1967,1,384,TA,Y,68,0,NA,NA,10,2006,WD,Normal,135500,FALSE
808,70,RL,144,21384,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,2Story,5,6,1923,2004,Gable,CompShg,Wd Sdng,CBlock,TA,TA,Gd,GLQ,1309,1324,GasA,Ex,Y,SBrkr,1072,504,3,1,Gd,6,Typ,1,TA,Attchd,1923,2,528,TA,Y,0,0,NA,NA,5,2009,WD,Normal,223500,TRUE
809,80,RL,85,13400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,1Fam,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,CBlock,TA,TA,Av,ALQ,516,1024,GasA,TA,Y,SBrkr,1086,0,3,1,TA,6,Typ,1,Gd,Attchd,1966,2,484,TA,Y,0,0,NA,GdWo,6,2006,WD,Normal,159950,FALSE
810,75,RM,90,8100,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,PConc,TA,TA,No,Unf,0,849,GasA,TA,N,FuseA,1075,1063,2,3,TA,11,Typ,0,NA,Detchd,1910,2,360,Fa,N,40,0,NA,MnPrv,11,2009,WD,Normal,106000,FALSE
811,20,RL,78,10140,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,CBlock,TA,TA,No,ALQ,663,1040,GasA,Fa,Y,SBrkr,1309,0,3,1,Gd,5,Typ,1,Fa,Attchd,1974,2,484,TA,Y,265,648,Fa,GdPrv,1,2006,WD,Normal,181000,TRUE
812,120,RM,NA,4438,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,PConc,Gd,TA,Gd,GLQ,662,848,GasA,Ex,Y,SBrkr,848,0,1,1,Gd,4,Typ,1,Gd,Attchd,2004,2,420,TA,Y,140,0,NA,NA,6,2008,ConLD,Normal,144500,FALSE
813,20,C (all),66,8712,Grvl,NA,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,1Fam,1Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,CBlock,TA,TA,Av,Unf,0,540,GasA,TA,N,FuseA,1044,0,2,1,Fa,4,Typ,0,NA,Basment,1952,2,504,TA,N,0,0,NA,NA,6,2010,WD,Alloca,55993,FALSE
814,20,RL,75,9750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,1Fam,1Story,6,6,1958,1958,Gable,CompShg,MetalSd,CBlock,TA,TA,No,Rec,608,1442,GasA,Gd,Y,SBrkr,1442,0,4,1,TA,7,Typ,0,NA,Attchd,1958,1,301,TA,Y,0,0,NA,NA,4,2007,COD,Normal,157900,FALSE
815,50,RL,45,8248,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,BrkTil,TA,TA,No,Unf,0,686,GasW,Gd,Y,SBrkr,686,564,3,1,Fa,7,Typ,0,NA,Detchd,1955,1,280,TA,P,207,0,NA,NA,7,2006,WD,Normal,116000,FALSE
816,20,RL,48,12137,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,PConc,Gd,TA,No,Unf,0,1649,GasA,Ex,Y,SBrkr,1661,0,3,1,Gd,6,Typ,0,NA,Attchd,1998,2,598,TA,Y,0,0,NA,NA,5,2010,WD,Normal,224900,TRUE
817,20,RL,NA,11425,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,"NAmes",Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,BrkFace,CBlock,TA,TA,No,BLQ,486,1008,GasA,Gd,Y,SBrkr,1008,0,2,1,TA,4,Typ,1,Gd,Attchd,1954,1,275,TA,Y,0,0,NA,NA,7,2006,WD,Normal,137000,FALSE
818,20,RL,NA,13265,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,CemntBd,PConc,Gd,TA,No,GLQ,1218,1568,GasA,Ex,Y,SBrkr,1689,0,3,1,Gd,7,Typ,2,Gd,Attchd,2002,3,857,TA,Y,150,0,NA,NA,7,2008,WD,Normal,271000,TRUE
819,80,RL,80,8816,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,1Fam,SLvl,6,7,1971,1971,Gable,CompShg,HdBoard,CBlock,TA,TA,Av,GLQ,504,1010,GasA,Gd,Y,SBrkr,1052,0,3,1,TA,6,Typ,0,NA,Attchd,1971,2,440,TA,Y,0,0,NA,MnPrv,6,2010,WD,Normal,155000,FALSE
820,120,RL,44,6371,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,PConc,Gd,TA,Mn,GLQ,733,1358,GasA,Ex,Y,SBrkr,1358,0,2,1,Gd,6,Typ,1,Gd,Attchd,2010,2,484,TA,Y,192,0,NA,NA,6,2010,New,Partial,224000,TRUE
821,60,RL,72,7226,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,PConc,Gd,TA,No,Unf,0,798,GasA,Ex,Y,SBrkr,798,842,3,1,Gd,6,Typ,0,NA,Attchd,2003,2,595,TA,Y,0,0,NA,NA,6,2008,WD,Normal,183000,TRUE
822,20,RM,60,6000,Pave,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,CBlock,Fa,TA,No,Unf,0,936,GasA,TA,N,SBrkr,936,0,2,1,TA,4,Min2,0,NA,Detchd,1974,2,576,TA,Y,0,0,NA,NA,2,2009,WD,Normal,93000,FALSE
823,60,RL,NA,12394,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,PConc,Gd,TA,Gd,Unf,0,847,GasA,Ex,Y,SBrkr,847,886,3,1,Gd,7,Typ,1,Gd,BuiltIn,2003,2,433,TA,Y,100,0,NA,NA,10,2007,WD,Family,225000,TRUE
824,50,RL,60,9900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,VinylSd,BrkTil,TA,TA,No,Unf,0,778,GasA,TA,Y,SBrkr,944,545,3,1,TA,7,Typ,1,Gd,Detchd,1940,1,240,TA,Y,335,0,NA,GdWo,7,2009,WD,Normal,139500,FALSE
825,20,FV,81,11216,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,PConc,Gd,Gd,No,Unf,0,1489,GasA,Ex,Y,SBrkr,1489,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006,2,776,TA,Y,0,0,NA,NA,6,2006,New,Partial,232600,TRUE
826,20,RL,114,14803,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,1Fam,1Story,10,5,2007,2008,Hip,CompShg,CemntBd,PConc,Ex,TA,Av,GLQ,1636,2078,GasA,Ex,Y,SBrkr,2084,0,2,1,Ex,7,Typ,1,Gd,Attchd,2007,3,1220,TA,Y,188,0,NA,NA,6,2008,New,Partial,385000,TRUE
827,45,RM,50,6130,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,1.5Unf,5,6,1924,1950,Gable,CompShg,MetalSd,BrkTil,TA,TA,No,ALQ,784,784,GasA,Gd,Y,SBrkr,784,0,2,1,Gd,5,Typ,0,NA,NA,NA,0,0,NA,Y,0,0,NA,NA,5,2008,WD,Normal,109500,FALSE
828,20,RL,65,8529,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,PConc,Gd,TA,No,GLQ,20,1454,GasA,Ex,Y,SBrkr,1434,0,3,1,Gd,6,Typ,1,TA,Attchd,2001,2,527,TA,Y,290,0,NA,NA,4,2009,WD,Normal,189000,TRUE
829,60,RL,NA,28698,Pave,NA,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,1Fam,2Story,5,5,1967,1967,Flat,Tar&Grv,Plywood,PConc,TA,Gd,Gd,LwQ,249,1013,GasA,TA,Y,SBrkr,1160,966,3,1,TA,7,Min2,0,NA,Attchd,1967,2,538,TA,Y,486,0,NA,NA,6,2009,WD,Abnorml,185000,TRUE
830,160,FV,24,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,PConc,Gd,TA,No,Unf,0,600,GasA,Ex,Y,SBrkr,520,623,2,1,Gd,4,Typ,0,NA,Detchd,2005,2,480,TA,Y,0,0,NA,NA,7,2006,WD,Normal,147400,FALSE
831,20,RL,80,11900,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,"NAmes",Norm,1Fam,1Story,6,5,1957,1957,Gable,CompShg,HdBoard,CBlock,TA,TA,No,Rec,1040,1392,GasA,TA,Y,FuseA,1392,0,3,1,TA,6,Typ,2,Gd,Attchd,1957,2,458,TA,Y,0,0,NA,NA,6,2008,WD,Normal,166000,FALSE
832,160,FV,30,3180,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,PConc,Gd,TA,No,Unf,0,600,GasA,Ex,Y,SBrkr,520,600,2,1,Gd,4,Typ,0,NA,Detchd,2005,2,480,TA,Y,0,0,NA,NA,6,2006,WD,Normal,151000,FALSE
833,60,RL,44,9548,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,7,6,2003,2003,Gable,CompShg,VinylSd,PConc,Gd,TA,No,GLQ,483,941,GasA,Ex,Y,SBrkr,941,888,3,1,Gd,7,Typ,1,TA,Attchd,2003,2,613,TA,Y,192,0,NA,NA,1,2010,WD,Normal,237000,TRUE
834,20,RL,100,10004,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,CBlock,TA,TA,No,Rec,196,1516,GasA,TA,Y,SBrkr,1516,0,3,1,TA,6,Typ,0,NA,Attchd,1964,2,472,TA,Y,0,0,NA,NA,2,2009,WD,Normal,167000,FALSE
835,20,RL,75,7875,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,VinylSd,CBlock,TA,TA,No,Rec,572,1144,GasA,Gd,Y,SBrkr,1144,0,3,1,TA,6,Typ,0,NA,Attchd,1961,2,456,TA,Y,0,0,NA,GdWo,9,2008,WD,Normal,139950,FALSE
836,20,RL,60,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,1Fam,1Story,4,7,1950,1995,Gable,CompShg,VinylSd,CBlock,Gd,TA,No,BLQ,442,1067,GasA,TA,Y,SBrkr,1067,0,2,1,Gd,4,Min2,0,NA,Attchd,1996,2,436,TA,Y,290,0,NA,NA,2,2010,WD,Normal,128000,FALSE
837,30,RM,90,8100,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,1Story,5,6,1948,1973,Gable,CompShg,VinylSd,BrkTil,TA,TA,No,Rec,338,1559,GasA,Gd,Y,SBrkr,1559,0,2,1,TA,5,Min2,0,NA,Detchd,1948,2,812,TA,Y,0,0,NA,GdWo,6,2007,COD,Normal,153500,FALSE
838,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,CBlock,TA,TA,No,BLQ,330,483,GasA,TA,Y,SBrkr,483,504,2,1,TA,5,Typ,0,NA,Detchd,1973,1,264,TA,Y,0,0,NA,NA,11,2008,WD,Normal,100000,FALSE
839,20,RL,75,9525,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,5,6,1995,2006,Gable,CompShg,VinylSd,PConc,Gd,TA,No,Unf,0,1099,GasA,Ex,Y,SBrkr,1099,0,3,1,Gd,6,Typ,0,NA,Attchd,1999,1,352,TA,Y,278,0,NA,NA,6,2008,WD,Normal,144000,FALSE
840,50,RL,70,11767,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,5,6,1946,1995,Gable,CompShg,MetalSd,CBlock,TA,TA,No,BLQ,352,768,GasA,Ex,Y,SBrkr,768,432,3,1,TA,6,Typ,0,NA,Detchd,1946,1,240,TA,Y,0,0,NA,NA,5,2008,WD,Normal,130500,FALSE
841,70,RH,NA,12155,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,1Fam,2Story,6,8,1925,1950,Gable,CompShg,Wd Sdng,BrkTil,TA,TA,No,BLQ,156,672,GasA,TA,N,SBrkr,810,672,4,1,Fa,7,Typ,0,NA,Detchd,1934,1,400,TA,P,0,0,NA,NA,3,2008,WD,Normal,140000,FALSE
842,70,RM,60,10440,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,2Story,5,8,1904,2002,Gable,CompShg,MetalSd,PConc,TA,TA,No,Unf,0,650,GasA,Gd,Y,SBrkr,958,581,3,1,Gd,8,Typ,1,Po,Detchd,1983,2,686,Gd,P,70,0,NA,NA,6,2008,WD,Normal,157500,FALSE
843,80,RL,82,9020,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,1Fam,SLvl,6,7,1966,1966,Gable,CompShg,HdBoard,CBlock,TA,TA,Gd,Rec,312,1127,GasA,TA,Y,SBrkr,1165,0,3,1,TA,6,Typ,0,NA,Attchd,1966,2,490,Gd,Y,0,0,NA,GdPrv,5,2008,WD,Normal,174900,FALSE
844,90,RL,80,8000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,"NAmes",Artery,Duplex,1Story,5,4,1961,1961,Gable,CompShg,BrkFace,CBlock,TA,TA,No,Unf,0,1800,GasA,Ex,N,SBrkr,1800,0,6,2,TA,10,Typ,0,NA,NA,NA,0,0,NA,Y,0,0,NA,NA,7,2007,WD,Normal,141000,FALSE
845,50,RM,100,12665,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,BrkTil,TA,TA,Mn,Unf,0,876,GasA,Gd,Y,SBrkr,876,540,4,1,TA,7,Typ,1,Gd,Detchd,1949,3,720,TA,Y,418,0,NA,NA,6,2008,WD,Normal,153900,FALSE
846,85,RL,NA,16647,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,1Fam,SFoyer,5,5,1975,1981,Gable,CompShg,HdBoard,CBlock,Gd,TA,Gd,ALQ,1390,1390,GasA,TA,Y,SBrkr,1701,0,3,1,TA,6,Min2,2,TA,Basment,1975,2,611,TA,Y,0,0,NA,NA,1,2007,WD,Normal,171000,FALSE
